name,stars,text,timeSince,openStatus,key
Deepali Gade,5.0,Good place to arrange kids birthday 🎂  entertaining!,2 years ago,Open,1000968819
Marc Calamia,3.0,"Great arcade games selection, many of them geared for kids. Recently expanded, more games more fun.",7 years ago,Open,1000968819
Jessica meyer,5.0,My kids and husband had a blast!,2 years ago,Open,1000968819
Sherry Chappell,5.0,Great for children's Birthday Party,a year ago,Open,1000968819
Jared Delgado,1.0,"Worst chuck e cheese EVER!  The manager on duty was the most arrogant,  least helpful person I ever met! I asked to BUY a flat bread because im on a specific diet for pancreatitis and explained my situation .. after spending over $100 on …More",3 years ago,Open,1000968819
Camillia Brown,4.0,Had a ball love that they have dip and dot,2 years ago,Open,1000968819
Yvonne Turner,5.0,Its a great place to take your kids to have fun i enjoy going their..,4 years ago,Open,1000968819
wadie Ramadan,5.0,Fun place for the kids,a year ago,Open,1000968819
S Z,1.0,I used to go there with my kids for many years every Sunday... now the last 3 months the management their sucks,a year ago,Open,1000968819
Rossana Andia,4.0,A great place to have fun with the Kids!,2 years ago,Open,1000968819
Moses Davidowitz,5.0,Kids enjoyed.,a year ago,Open,1000968819
Elias Pinto,3.0,"Pizza pizza pizza. Noise noise noise. But hey, at least the kids love it.",5 years ago,Open,1000968819
Oscar Lemus,5.0,Awesome,9 months ago,Open,1000968819
iytzi 123,4.0,the kids liked it but i feel they let to meny games stay broken for to long not enogh staff,4 years ago,Open,1000968819
Earl Grosser,5.0,"You can't beat it for the price. Sure the pizza isn't great and it's very loud, but if you have young kids it's a decent place that had video games, gives our tickets for prizes and will make them happy!
What more do you need?",4 years ago,Open,1000968819
Tolga Tony cetin,1.0,The place is a joke not one single person works on the floor they don’t wanna help with machine ticket issues,2 years ago,Open,1000968819
KALDERON DR,5.0,Nice place,a year ago,Open,1000968819
Tee J,4.0,Very fun for the kids,a year ago,Open,1000968819
Tom Khawaja,5.0,Kids’s love it,a year ago,Open,1000968819
Victor Posada,4.0,Always good place for the kids.,a year ago,Open,1000968819
Ron Bruno,3.0,Downhill place.  4 parties were going on at same time. Games were broken. Not enough tickets given out.,2 years ago,Open,1000968819
Nimesh Patel,4.0,"Kids njoy a lot, all range of games to play.",a year ago,Open,1000968819
Alayna Tamoor,4.0,Good,11 months ago,Open,1000968819
Anam Tamoor,4.0,Best place for kids,a year ago,Open,1000968819
Tara Trent,5.0,Always great,a year ago,Open,1000968819
Praveer Gupta,4.0,"Huge place, good atmosphere, good service",a year ago,Open,1000968819
Mahabubur Rahman,5.0,Good,a year ago,Open,1000968819
Lilibet Garcia,2.0,Could me more clean,2 years ago,Open,1000968819
PattyLove Love,4.0,BabyStephanie Love ❤️,2 years ago,Open,1000968819
Matthew Rinaldi,4.0,Great,a year ago,Open,1000968819
Peter Faya,5.0,Kids love it,a year ago,Open,1000968819
Orlando keila,5.0,Excellent,a year ago,Open,1000968819
Inez Palacios Ugarte,2.0,I have many parents telling me that big Kids like to hit the smaller toddlers in the tube tunnels...guess I'll go to another chuck e cheese,4 years ago,Open,1000968819
Raul Navarro,5.0,Very good,a year ago,Open,1000968819
Sim Schoener,5.0,Excellent !,a year ago,Open,1000968819
Shaun Reilly,5.0,Kids love it,a year ago,Open,1000968819
Bonnie Joecks,5.0,It's great,2 years ago,Open,1000968819
Lizbeth Chavez93,3.0,We order a cake and i took forever,a year ago,Open,1000968819
